genre;id;length;avg l;stdev;stdev pc;amp;amp pc
Bass;e4098710;183075;11442;7619;0.6658;19814;1.7316
Infantil;e40a1010;193350;12084;5613;0.4645;25766;2.1321
Karaoke;e40a9c0f;203850;13590;3456;0.2543;13797;1.0152
Reggae;e40b0910;212025;13251;3948;0.2979;15010;1.1326
Country;e40b2111;213825;12577;2613;0.2077;8077;0.6421
karaoke;e40b4c0f;217200;14480;736;0.0508;2417;0.1669
Latin;e40b8510;221325;13832;2465;0.1782;10824;0.7824
Blues;e40b8d10;221925;13870;881;0.0635;3418;0.2464
Blues;e40b9510;222525;13907;4586;0.3297;16280;1.1705
Samba;e40be50f;228525;15235;2017;0.1324;6782;0.4451
Samba;e40be60f;228600;15240;2013;0.1320;6780;0.4448
Pop;e40be610;228600;14287;2837;0.1986;10702;0.7490
Rock;e40bfb0f;230175;15345;3990;0.2600;11634;0.7581
Oldies;e40c0710;231075;14442;2235;0.1547;9875;0.6837
Oldies;e40c570f;237075;15805;3503;0.2216;11463;0.7252
Soundtrack;e40c590f;237225;15815;8552;0.5408;32769;2.0720
data;e40c6531;238125;4859;2665;0.5485;13758;2.8310
Cello;e40c6610;238200;14887;2867;0.1925;10251;0.6885
Folk;e40c6a11;238500;14029;2106;0.1501;8331;0.5938
Karaoke;e40c7611;239400;14082;3017;0.2142;9355;0.6643
ambient;e40c8a0f;240900;16060;8563;0.5332;28517;1.7756
newage;e40c8c0e;241050;17217;1586;0.0921;5768;0.3350
Indie;e40c9311;241575;14210;3387;0.2383;11960;0.8416
Dixieland;e40ce911;248025;14589;3291;0.2256;12394;0.8495
Books;e40cf911;249225;14660;3699;0.2523;15936;1.0870
Rap;e40d220f;252300;16820;6017;0.3577;24011;1.4275
Oldies;e40d2610;252600;15787;3426;0.2170;13513;0.8559
Easy;e40d2f0e;253275;18091;2527;0.1397;9934;0.5491
Big;e40d4210;254700;15918;2007;0.1260;8313;0.5222
Hard;e40d560f;256200;17080;3447;0.2018;10979;0.6427
Bluesrock;e40d5c0f;256650;17110;3864;0.2258;12287;0.7181
Data;e40da210;261900;16368;2709;0.1655;10200;0.6231
;e40dc011;264150;15538;1429;0.0920;4596;0.2957
Dance;e40de30f;266775;16673;5980;0.3586;29625;1.7767
Klezmer;e40de610;267000;16687;3763;0.2255;13242;0.7935
;e40de70f;267075;17805;15455;0.8680;58256;3.2718
MU;e40dff10;268875;16804;3461;0.2059;14168;0.8430
Country;e40e0520;269325;8416;2870;0.3410;13720;1.6301
Karaoke;e40e0f10;270075;16879;5575;0.3303;28433;1.6844
Gangsta;e40e1211;270300;15900;3656;0.2299;14502;0.9120
Reggae;e40e1710;270675;16917;2331;0.1378;8455;0.4997
;e40e2010;271350;16959;3915;0.2308;12454;0.7343
Pop;e40e270f;271875;18125;4420;0.2438;15822;0.8729
;e40e2711;271875;15992;1233;0.0771;4607;0.2880
Karaoke;e40e2a0f;272100;18140;2552;0.1407;10275;0.5664
Pop;e40e3411;272850;16050;4171;0.2599;17743;1.1054
;e40e4510;274125;17132;1328;0.0775;4267;0.2490
Data;e40e7010;277350;17334;2801;0.1616;8835;0.5096
;e40e7011;277350;16314;1822;0.1117;7725;0.4734
Audiobook;e40e710f;277425;18495;5033;0.2721;15722;0.8500
Hard;e40e740f;277650;18510;4344;0.2346;16396;0.8857
Karaoke;e40e8210;278700;17418;2350;0.1349;8700;0.4994
Speech;e40e8d0f;279525;18635;4393;0.2357;15122;0.8114
Eclectic;e40e950f;280125;18675;4814;0.2577;18483;0.9897
Heavy;e40ea310;281175;17573;3872;0.2203;13395;0.7622
Pop;e40eaa11;281700;16570;1875;0.1131;7941;0.4792
Celtic;e40eb110;282225;17639;5099;0.2890;18148;1.0288
Classic;e40ec811;283950;16702;1874;0.1122;8186;0.4900
Pop;e40ecb10;284175;17760;2528;0.1423;11517;0.6484
Soul;e40edb10;285375;17835;3122;0.1750;10173;0.5703
Karaoke;e40ee412;286050;15891;1182;0.0743;3831;0.2410
Progressive;e40ee511;286125;16830;6356;0.3776;26213;1.5574
Dance;e40ef012;286950;15941;2701;0.1694;13308;0.8347
;e40ef611;287400;16905;3077;0.1820;13293;0.7862
Disco;e40f1b0e;290175;20726;5277;0.2546;15525;0.7490
Pop;e40f1e10;290400;18150;2120;0.1168;9822;0.5411
Rock;e40f2110;290625;16145;6675;0.4134;23597;1.4614
AudioBook;e40f250e;290925;20780;6025;0.2899;20272;0.9755
Pop;e40f2910;291225;18201;2778;0.1526;12087;0.6640
;e40f3812;292350;16241;1479;0.0910;5148;0.3169
;e40f4f11;294075;17298;2944;0.1702;13071;0.7556
Reggae;e40f5510;294525;18407;3840;0.2086;15063;0.8182
Hip;e40f5910;294825;18426;2170;0.1178;6704;0.3638
Pop;e40f6110;295425;18464;4989;0.2702;17787;0.9633
Karaoke;e40f7811;297150;17479;5936;0.3396;30819;1.7631
;e40f7e10;297600;18600;6850;0.3683;27407;1.4734
Pop;e40f8011;297750;17514;1446;0.0825;6635;0.3788
Books;e40f8311;297975;17527;2921;0.1666;10225;0.5833
;e40f8911;298425;17554;3943;0.2246;16107;0.9175
Speech;e40f8d0f;298725;19915;2151;0.1080;8949;0.4493
Other;e40f9e0e;300000;21428;4290;0.2002;17009;0.7937
Pop;e40f9f0f;300075;20005;1764;0.0881;6438;0.3218
;e40fa810;300750;18796;2743;0.1459;11541;0.6139
;e40fae10;301200;18825;5985;0.3179;28831;1.5315
pop;e40fb110;301425;18839;2826;0.1500;9050;0.4803
Speech;e40fb455;301650;3548;1102;0.3106;6596;1.8586
R;e40fb811;301950;17761;2815;0.1585;13264;0.7467
Folk;e40fb911;302025;17766;9853;0.5546;45457;2.5586
Pop;e40fbe11;302400;17788;3892;0.2188;12754;0.7169
AudioBook;e40fd410;304050;19003;4505;0.2371;14307;0.7528
Undefined;e40fdb10;304575;19035;5566;0.2924;20658;1.0852
;e40fdc11;304650;17920;2766;0.1543;10194;0.5688
Electronic;e40fe00e;304950;21782;7109;0.3263;24631;1.1307
;e40fea11;305700;17982;2003;0.1114;6687;0.3718
Pop;e40fff10;307275;19204;3383;0.1761;13025;0.6782
Books;e4100313;307575;16188;2324;0.1436;7620;0.4707
Swing;e410070f;307875;20525;4259;0.2075;14790;0.7205
Folk;e410080f;307950;20530;2870;0.1398;11652;0.5675
Dream;e4100b11;308175;18127;3572;0.1970;17205;0.9490
Audio;e410140f;308850;20590;4396;0.2135;15242;0.7402
Folk;e410190f;309225;20615;5454;0.2645;23388;1.1345
Audiobook;e4101b11;309375;18198;4447;0.2444;20202;1.1100
Alternative;e410250f;310125;20675;3290;0.1591;9805;0.4742
Electronic;e4102e12;310800;17266;6468;0.3746;22598;1.3087
Other;e410300e;310950;22210;10612;0.4778;40686;1.8318
Rock;e4105310;313575;19598;4604;0.2349;19315;0.9855
Data;e4105610;313800;19612;3438;0.1753;12000;0.6118
Data;e4105712;313875;17437;2906;0.1666;9616;0.5514
Audiobook;e410580e;313950;22425;631;0.0281;2566;0.1144
Pop;e4106110;314625;19664;5658;0.2877;20015;1.0178
Hindi;e4106c10;315450;19715;4721;0.2394;14110;0.7156
Rock;e4107610;316200;19762;2739;0.1386;9646;0.4880
AudioBook;e4107c0e;316650;22617;3540;0.1565;12704;0.5616
Data;e4108111;317025;16685;8861;0.5310;33564;2.0115
Audio;e4109211;318300;18723;2077;0.1109;6964;0.3719
Synthpop;e4109410;318450;19903;1418;0.0712;4314;0.2167
SLOW;e4109512;318525;17695;1748;0.0988;7017;0.3965
Speech;e4109a10;318900;19931;6944;0.3484;22836;1.1457
Metal;e410b20f;320700;21380;5218;0.2441;22571;1.0557
;e410b50f;320925;21395;5958;0.2785;19891;0.9297
History;e410b510;320925;20057;4666;0.2326;20885;1.0412
World;e410c50f;322125;21475;4768;0.2220;19417;0.9041
pop;e410dd10;323925;20245;6305;0.3114;23640;1.1676
Data;e410dd11;323925;17048;7480;0.4387;32958;1.9331
Data;e410e211;324300;19076;3606;0.1890;15912;0.8341
Speech;e410e30f;324375;21625;4985;0.2305;17388;0.8040
Trance;e410ea0f;324900;21660;3842;0.1773;12787;0.5903
Disco;e410ef13;325275;17119;2750;0.1606;11105;0.6486
Electronic;e4110410;326850;20428;6237;0.3053;20328;0.9950
Techno;e4111210;327900;20493;6666;0.3252;25744;1.2561
Rock;e4112011;328950;19350;7867;0.4066;32670;1.6883
GABBER;e4112b10;329775;20610;2834;0.1375;12216;0.5926
Audio;e411310f;330225;22015;5025;0.2282;17883;0.8123
Pop;e4113211;330300;19429;2995;0.1541;11298;0.5814
Techno;e4113410;330450;20653;7204;0.3488;30197;1.4621
;e4113611;330600;19447;1823;0.0937;6808;0.3500
;e4113812;330750;18375;6232;0.3391;26333;1.4330
AudioBook;e4113963;330825;3341;917;0.2744;5019;1.5019
folk;e411400d;331350;25488;7953;0.3120;30659;1.2028
Compilation;e411480f;331950;22130;6338;0.2864;24145;1.0910
Trance;e4114d11;332325;19548;4732;0.2421;16563;0.8472
Rock;e4115410;332850;20803;10471;0.5033;33592;1.6147
R;e411560f;333000;22200;28009;1.2616;122016;5.4962
Goa;e4115610;333000;20812;7647;0.3674;26943;1.2945
Hip;e4115611;333000;19588;4266;0.2178;15795;0.8063
Electronic;e4115812;333150;18508;9383;0.5069;41100;2.2206
;e4115d10;333525;20845;4318;0.2071;19050;0.9138
pop;e4117010;334950;20934;5218;0.2492;22014;1.0515
Pop;e4117312;335175;18620;2926;0.1571;9659;0.5187
Electronic;e411800e;336150;24010;4236;0.1764;14576;0.6070
Pop;e4118410;336450;21028;7866;0.3740;36473;1.7344
Data;e411870e;336675;24048;12306;0.5117;43662;1.8156
Speech;e411ab10;339375;21210;6923;0.3263;23239;1.0956
Lesung;e411b30e;339975;24283;7447;0.3066;23151;0.9533
Electronic;e411b50f;340125;22675;4126;0.1819;14715;0.6489
Dance;e411b610;340200;21262;9628;0.4528;33498;1.5754
Rock;e411bc0e;340650;24332;5109;0.2100;18472;0.7591
JPop;e411bd11;340725;20042;3959;0.1975;14057;0.7013
Urban;e411be12;340800;18933;2222;0.1173;9301;0.4912
AudioBook;e411c411;341250;20073;6639;0.3307;30249;1.5069
;e411c911;341625;20095;2686;0.1337;11112;0.5529
Synthpop;e411e10e;343425;24530;8226;0.3353;29670;1.2095
AudioBook;e411e10f;343425;22895;6507;0.2842;28755;1.2559
Hardstyle;e411ea10;344100;21506;6083;0.2828;29141;1.3550
Electronic;e412010f;345825;23055;4375;0.1897;13912;0.6034
Pop;e4120111;345825;20342;6505;0.3197;29099;1.4304
;e4120d12;346725;19262;4370;0.2268;17288;0.8974
data;e4121d12;347925;19329;2444;0.1264;11141;0.5763
Psychedelic;e4122211;348300;20488;7117;0.3473;27002;1.3179
Clarinet;e4122b10;348975;21810;4103;0.1881;16339;0.7491
;e4123910;350025;21876;3489;0.1595;13299;0.6079
;e412440f;350850;23390;7611;0.3254;20465;0.8749
Psy;e412460e;351000;25071;4492;0.1791;16371;0.6529
Trance;e4124e11;351600;20682;3909;0.1890;12817;0.6197
;e4125c11;352650;20744;3994;0.1925;14592;0.7034
Rock;e4125f0f;352875;23525;4365;0.1855;13376;0.5685
house;e4126110;353025;22064;2919;0.1323;11269;0.5107
Pop;e4126d10;353925;22120;11418;0.5162;54854;2.4798
Rave;e4127b10;354975;22185;6868;0.3095;23282;1.0494
;e4129d11;357525;21030;4246;0.2019;14178;0.6741
Trance;e412a712;358275;19904;2880;0.1447;12571;0.6315
R;e412f611;364200;21423;4608;0.2151;16650;0.7771
Data;e509690f;180825;12055;1977;0.1640;6738;0.5589
Country;e509bc12;187050;10391;1541;0.1483;5396;0.5192
Instrumental;e50a1211;193500;11382;1810;0.1590;5948;0.5225
Vocal;e50a2112;194625;10812;3272;0.3026;12622;1.1673
Instrumental;e50a2a24;195300;5425;6121;1.1283;33966;6.2610
Instrumental;e50a2c12;195450;10858;1575;0.1450;5410;0.4982
Pop;e50a4510;197325;12332;1651;0.1339;5941;0.4817
Pop;e50a7b10;201375;12585;1504;0.1195;5159;0.4099
Swing;e50a9010;203025;12689;1417;0.1116;4410;0.3475
;e50a9210;203100;12693;2031;0.1600;9397;0.7402
Oldies;e50a9212;203100;11283;1313;0.1164;4639;0.4111
Rock;e50aa410;204450;12778;2703;0.2115;7257;0.5679
Rock;e50ae011;208950;12291;4177;0.3398;17402;1.4158
R;e50aea0f;209700;13980;4768;0.3411;16410;1.1738
Oldies;e50b2811;214350;12608;1677;0.1330;6146;0.4874
Gospel;e50b360f;215400;14360;4353;0.3031;14197;0.9886
Oldies;e50b6412;218850;12158;2233;0.1836;7742;0.6367
Rock;e50b8e10;222000;13875;3034;0.2186;9797;0.7060
Blues;e50bb512;224925;12495;844;0.0675;3603;0.2883
Pop;e50be30f;228375;15225;1532;0.1006;5582;0.3666
Speech;e50bfc10;230250;14390;3657;0.2541;12201;0.8478
Soul;e50c0110;230625;14414;4458;0.3092;18008;1.2493
Oldies;e50c2b10;233775;14610;3703;0.2534;11331;0.7755
;e50c3c10;235050;13058;5577;0.4270;22414;1.7164
;e50c620f;237900;15860;3360;0.2119;14042;0.8853
Folk;e50c8c0f;241050;16070;5358;0.3334;20580;1.2806
Xmas;e50c9b10;242175;15135;2981;0.1969;11163;0.7375
Oldies;e50ca510;242925;15182;3573;0.2353;12435;0.8190
BigBand;e50cae12;243600;13533;1639;0.1211;4948;0.3656
;e50cb40f;244050;16270;5994;0.3684;27485;1.6893
Karaoke;e50cb611;244200;14364;4482;0.3120;23237;1.6176
Jazz;e50cd711;246675;14510;3693;0.2545;12267;0.8453
data;e50cfa0f;249300;16620;2052;0.1234;9300;0.5595
;e50d0211;249900;14700;1859;0.1264;7500;0.5102
Pop;e50d4c12;255450;14191;2595;0.1829;10360;0.7300
pop;e50d5010;255750;15984;7013;0.4387;23114;1.4460
Anime;e50d6110;257025;16064;11098;0.6908;42242;2.6295
Pop;e50d7b0f;258975;17265;3069;0.1777;11997;0.6948
Data;e50d8411;259650;15273;15474;1.0131;69924;4.5781
Rap;e50d8e11;260400;15317;4678;0.3054;20810;1.3585
Spanien;e50d9410;260850;16303;4277;0.2623;17007;1.0431
Acid;e50df710;268275;16767;4281;0.2553;15659;0.9339
Hardcore;e50df810;268350;16771;3228;0.1924;12743;0.7597
Karaoke;e50dfb0f;268575;17905;2676;0.1494;10753;0.6005
Eurodance;e50e0310;269175;16823;3651;0.2170;16648;0.9895
;e50e050f;269325;17955;3357;0.1869;9996;0.5567
Folk;e50e0612;269400;14966;3867;0.2583;14913;0.9964
Punk;e50e0b0f;269775;17985;3843;0.2137;14722;0.8185
Dance;e50e0c0f;269850;17990;1650;0.0917;6000;0.3335
;e50e3911;273225;16072;6362;0.3958;24388;1.5174
Pop;e50e4210;273900;17118;1728;0.1009;7928;0.4631
Karaoke;e50e440f;274050;18270;3167;0.1733;12128;0.6638
;e50e4c10;274650;17165;4266;0.2485;16337;0.9517
Alt;e50e4c12;274650;15258;4794;0.3142;22855;1.4978
;e50e4d10;274725;17170;2405;0.1401;9308;0.5420
Speedcore;e50e5a0f;275700;18380;2165;0.1178;8309;0.4520
Pop;e50e6010;276150;17259;1575;0.0912;7365;0.4267
Data;e50e6260;276300;2878;2967;1.0310;13636;4.7378
AudioBook;e50e630e;276375;19741;7701;0.3901;32712;1.6570
Industrial;e50e770f;277875;18525;4501;0.2429;19403;1.0473
Other;e50e7812;277950;15441;2191;0.1419;7745;0.5015
Gothic;e50e7b10;278175;17385;1755;0.1009;7151;0.4113
Folk;e50e8910;279225;17451;9585;0.5492;41467;2.3761
Soundtrack;e50e8c10;279450;17465;15271;0.8743;55711;3.1897
World;e50e8d11;279525;16442;6362;0.3869;26880;1.6347
;e50e8e10;279600;17475;3375;0.1931;13265;0.7590
Folk;e50e9412;280050;15558;3705;0.2381;17015;1.0936
Rap;e50e970f;280275;18685;4163;0.2228;18612;0.9960
;e50ea811;281550;16561;4114;0.2484;19341;1.1678
Italo;e50eaa10;281700;17606;3476;0.1974;12677;0.7200
Other;e50eae11;282000;16588;6989;0.4213;32886;1.9824
Eclectic;e50ecd10;284325;17770;3840;0.2160;16143;0.9084
;e50ed212;284700;15816;2136;0.1350;8648;0.5467
AudioBook;e50edb11;285375;16786;2602;0.1550;9961;0.5933
;e50edf12;285675;15870;1517;0.0956;7158;0.4510
Trance;e50ee00f;285750;19050;3652;0.1917;10685;0.5608
Rock;e50ef110;287025;17939;3899;0.2173;16101;0.8975
Disco;e50ef50f;287325;19155;1997;0.1042;6064;0.3165
;e50eff12;288075;16004;6150;0.3842;28553;1.7840
Psychedelic;e50f020f;288300;19220;7951;0.4137;31959;1.6627
Boeremusiek;e50f0a0e;288900;20635;1511;0.0732;5492;0.2661
;e50f0e11;289200;17011;1967;0.1156;7456;0.4382
Rock;e50f2a10;291300;18206;3340;0.1835;13217;0.7259
Celtic;e50f2e12;291600;16200;3967;0.2449;11803;0.7285
AudioBook;e50f320e;291900;20850;3928;0.1884;12748;0.6114
Pop;e50f3510;292125;18257;5134;0.2812;23092;1.2647
;e50f3612;292200;16233;3277;0.2018;12997;0.8006
HARDCORE;e50f380f;292350;19490;7301;0.3746;29636;1.5205
AudioBook;e50f3812;292350;16241;4251;0.2617;14377;0.8851
Dance;e50f3b10;292575;18285;3269;0.1788;14156;0.7741
audiobook;e50f3f10;292875;18304;1730;0.0945;6201;0.3387
Jazz;e50f4410;293250;18328;4681;0.2554;15409;0.8407
Pop;e50f4512;293325;16295;2923;0.1794;10001;0.6137
Other;e50f4a12;293700;16316;1964;0.1203;8516;0.5219
Folk;e50f4b10;293775;18360;3551;0.1934;13122;0.7146
Urban;e50f6211;295500;17382;1670;0.0961;6054;0.3482
Pop;e50f6612;295800;16433;3396;0.2066;15974;0.9720
Club;e50f790f;297225;19815;3572;0.1802;11073;0.5588
;e50f9710;299475;18717;4740;0.2532;15915;0.8502
Audiobook;e50fa257;300300;3451;525;0.1523;4154;1.2034
Rock;e50fa910;300825;18801;4142;0.2203;17040;0.9063
Pop;e50fb110;301425;18839;2070;0.1099;9707;0.5152
Dance;e50fba10;302100;18881;6809;0.3606;22002;1.1652
Self;e50fbb11;302175;17775;4841;0.2723;19309;1.0863
Dance;e50fd011;303750;17867;5956;0.3333;22437;1.2557
Karaoke;e50fd10f;303825;20255;8849;0.4368;33218;1.6399
Instrumental;e50fd111;303825;17872;4946;0.2767;21187;1.1854
Data;e50fd410;304050;16891;7959;0.4712;30499;1.8055
Pop;e50fdc11;304650;17920;5024;0.2803;21518;1.2007
Karaoke;e50fdd12;304725;16929;1932;0.1141;6629;0.3915
;e50fdf10;304875;19054;6899;0.3621;26812;1.4071
Rock;e50fe810;305550;19096;5000;0.2618;17197;0.9005
Pop;e50ff510;306525;19157;3160;0.1649;14919;0.7787
;e5100711;307875;18110;2658;0.1467;11122;0.6141
Club;e5100c10;308250;19265;7045;0.3657;27445;1.4245
EBM;e5102b12;310575;17254;3022;0.1751;10218;0.5922
AudioBook;e5102c12;310650;17258;2913;0.1687;11301;0.6548
Salsa;e5102f0f;310875;20725;2361;0.1139;9664;0.4662
Hard;e5103711;311475;18322;5013;0.2736;17081;0.9322
;e5103b12;311775;17320;2289;0.1321;9035;0.5216
;e5104212;312300;17350;3092;0.1782;13931;0.8029
Audiobook;e5104f0f;313275;20885;3763;0.1801;12637;0.6050
AudioBook;e5104f11;313275;18427;5562;0.3018;22734;1.2336
Drum;e5105111;313425;18436;2946;0.1598;12522;0.6791
Pop;e510580f;313950;20930;4790;0.2288;16119;0.7701
Rock;e5105c10;314250;19640;5485;0.2792;22182;1.1293
Krimi;e510600f;314550;20970;9649;0.4601;33691;1.6066
Pop;e5106310;314775;19673;3674;0.1867;12842;0.6527
Hard;e5106d0f;315525;21035;3385;0.1609;10715;0.5093
Alternative;e5106f10;315675;19729;3974;0.2014;14097;0.7145
Techno;e5107511;316125;18595;2639;0.1419;9369;0.5038
AudioBook;e5107811;316350;18608;3581;0.1924;11629;0.6249
;e5107d10;316725;19795;2457;0.1241;9735;0.4917
Jazz;e510820f;317100;21140;11366;0.5376;33545;1.5868
Electro;e510830f;317175;21145;2574;0.1217;10199;0.4823
Pop;e5108b12;317775;17654;2645;0.1498;10239;0.5799
Soundtrack;e5109a0f;318900;21260;11258;0.5295;46737;2.1983
Rock;e5109a11;318900;18758;15699;0.8369;74373;3.9646
Klassic;e5109c0f;319050;21270;12626;0.5936;50879;2.3920
JPop;e5109c10;319050;19940;4889;0.2451;19107;0.9581
Alternative;e5109e10;319200;19950;5088;0.2550;17400;0.8721
;e510a511;319725;18807;2574;0.1368;8652;0.4600
Electronica;e510a910;320025;20001;1651;0.0825;5947;0.2973
Speech;e510b111;320625;18860;4132;0.2191;16204;0.8591
;e510b510;320925;20057;7261;0.3620;26250;1.3087
Dance;e510c20f;321900;21460;3854;0.1796;13625;0.6349
;e510c910;322425;20151;3606;0.1789;12378;0.6142
Pop;e510ca10;322500;20156;3170;0.1573;11415;0.5663
Speech;e510d60f;323400;21560;2376;0.1102;7712;0.3576
Klassik;e510e70e;324675;23191;12714;0.5482;37996;1.6383
House;e510f90f;326025;21735;2906;0.1337;10571;0.4863
AudioBook;e510fa0e;326100;23292;7735;0.3320;31605;1.3568
Techno;e510fb10;326175;20385;4728;0.2319;15635;0.7669
Speech;e510ff0f;326475;18137;11642;0.6418;31323;1.7269
Pop;e5110214;326700;16335;993;0.0608;3689;0.2258
Rock;e5110410;326850;20428;4562;0.2233;16297;0.7977
Vibraphone;e5110a11;327300;19252;4616;0.2397;14624;0.7595
Electronic;e5110f0e;327675;23405;4134;0.1766;12448;0.5318
Pop;e5111111;327825;19283;3183;0.1650;11925;0.6183
Sports;e5111511;328125;19301;9448;0.4895;32503;1.6839
Hard;e511160f;328200;21880;4441;0.2029;18193;0.8314
Country;e5111712;328275;18237;28382;1.5562;76223;4.1794
Rap;e5112010;328950;20559;4608;0.2241;19159;0.9318
;e5113110;330225;20639;4425;0.2144;22438;1.0871
;e5114060;331350;3451;948;0.2747;6316;1.8298
Rock;e5114510;331725;20732;6486;0.3128;20380;0.9829
Hardcore;e5114e10;332400;20775;3123;0.1503;14355;0.6909
Audio;e511510f;332625;22175;1238;0.0558;4317;0.1946
Pop;e511530f;332775;22185;1884;0.0849;5589;0.2519
Disco;e5115511;332925;19583;993;0.0507;4189;0.2139
Techno;e5115610;333000;20812;28867;1.3870;122200;5.8714
Pop;e5115611;333000;19588;9725;0.4965;42421;2.1656
Data;e511570e;333075;23791;4353;0.1829;14710;0.6182
Pop;e5116210;333900;20868;2776;0.1330;9541;0.4571
Soul;e5116211;333900;19641;3001;0.1527;14495;0.7379
;e5116712;334275;18570;2033;0.1094;7208;0.3881
R;e5118b11;336975;19822;12622;0.6368;60141;3.0340
Grime;e5119911;338025;19883;22034;1.1081;96724;4.8644
Reggae;e511b111;339825;19989;4461;0.2231;13396;0.6701
Industrial;e511b410;340050;21253;5557;0.2615;22551;1.0610
;e511b50e;340125;24294;16751;0.6895;59028;2.4296
Trance;e511cc10;341850;21365;5695;0.2665;20566;0.9625
Rock;e511d011;342150;20126;4329;0.2151;15742;0.7821
;e511d210;342300;21393;9461;0.4422;36450;1.7037
Easy;e511d712;342675;19037;3689;0.1938;13800;0.7248
Dance;e511da13;342900;18047;6729;0.3728;24469;1.3558
Audio;e511e411;343650;20214;5299;0.2621;24499;1.2119
JPop;e511fe10;345600;21600;4931;0.2282;19187;0.8882
;e5120213;345900;18205;5144;0.2825;21742;1.1942
;e5121d11;347925;20466;3852;0.1882;13914;0.6798
Drum;e5122610;348600;21787;12836;0.5891;53958;2.4765
Classical;e512300f;349350;23290;27345;1.1741;103570;4.4469
Speech;e5123310;349575;21848;7322;0.3351;26075;1.1934
Trance;e5124212;350700;19483;6682;0.3430;26645;1.3675
Italo;e5124511;350925;20642;5588;0.2707;16235;0.7864
Pop;e5125611;352200;20717;3596;0.1735;12228;0.5902
Instrumental;e5125730;352275;7339;3294;0.4488;21337;2.9073
Electro;e5125810;352350;22021;3801;0.1726;14940;0.6784
Rock;e5125d11;352725;20748;2446;0.1178;9185;0.4426
Trance;e5126312;353175;19620;4331;0.2207;14844;0.7565
;e5126b0e;353775;25269;7217;0.2856;20744;0.8209
;e5127810;354750;22171;9117;0.4112;25000;1.1275
Trance;e5128610;355800;22237;8757;0.3938;27945;1.2566
Speech;e512870f;355875;23725;7157;0.3016;25780;1.0866
Audiobook;e512880f;355950;23730;4408;0.1857;15849;0.6678
Instrumental;e5128a0f;356100;23740;4946;0.2083;17953;0.7562
Gothic;e5129710;357075;22317;6068;0.2719;22157;0.9928
;e5129712;357075;19837;4391;0.2213;19278;0.9717
Trance;e512a00f;357750;23850;9738;0.4083;31766;1.3319
Trance;e512a911;358425;21083;7916;0.3754;29277;1.3886
Electronic;e512b00f;358950;23930;8673;0.3624;31854;1.3311
Gesundheit;e512b011;358950;21114;15087;0.7145;61647;2.9196
Vocal;e512b610;359400;22462;4440;0.1976;18194;0.8099
Downtempo;e512b710;359475;22467;8336;0.3710;33297;1.4820
;e512bb0f;359775;23985;5111;0.2131;17607;0.7340
Easy;e512bb22;359775;10581;1376;0.1301;4791;0.4527
Power;e512bd0e;359925;25708;13524;0.5260;63254;2.4603
Country;e512bd1f;359925;11610;1867;0.1608;8344;0.7186
;e6072b10;137775;8610;2396;0.2783;9511;1.1045
Rock;e6089c10;165450;10340;1187;0.1148;4587;0.4435
Oldies;e608c40f;168450;11230;1569;0.1397;6038;0.5376
Rock;e608d311;169575;9975;1707;0.1712;6050;0.6065
Game;e6095b10;179775;11235;7168;0.6379;23123;2.0579
Data;e6099e10;184800;10266;5045;0.4914;18421;1.7942
Country;e609c010;187350;11709;1543;0.1318;4915;0.4197
Easy;e609c310;187650;11728;2912;0.2483;10200;0.8697
Oldies;e609e410;190050;11878;1757;0.1479;5854;0.4928
Country;e609ea10;190500;11906;2446;0.2054;10913;0.9165
Rock;e60a0c10;193050;12065;3055;0.2532;11368;0.9421
Rock;e60a1512;193725;10762;1496;0.1390;5238;0.4866
Hip;e60a5710;198675;12417;5756;0.4635;21159;1.7040
Pop;e60a8c10;202650;12665;1498;0.1182;5271;0.4161
;e60aa810;204750;12796;1901;0.1486;7430;0.5806
Pop;e60abb14;206175;10308;4443;0.4310;19108;1.8535
Pop;e60ae710;209475;13092;1401;0.1070;5195;0.3968
Data;e60b3810;215550;13471;2569;0.1907;11609;0.8617
Karaoke;e60b730f;219975;14665;2754;0.1878;11390;0.7766
Trance;e60b7c0f;220650;12979;5160;0.3976;18765;1.4457
Folk;e60b8c10;221850;13865;3901;0.2813;15640;1.1279
Jazz;e60ba710;223875;13992;3948;0.2822;13379;0.9561
Country;e60bb911;225225;13248;4004;0.3022;17378;1.3116
Folk;e60c0410;230850;14428;4271;0.2960;14375;0.9963
Oldies;e60c0b10;231375;14460;2863;0.1980;9725;0.6725
National;e60c210f;233025;15535;8864;0.5706;37875;2.4380
Pop;e60c4010;235350;14709;2484;0.1689;9941;0.6758
Soundtrack;e60c5b11;237375;13963;6913;0.4951;29481;2.1113
Speech;e60c6e11;238800;14047;13969;0.9944;41949;2.9863
Pop;e60cca10;245700;15356;1925;0.1253;7665;0.4991
AudioBook;e60ce312;247575;13754;1143;0.0831;5520;0.4013
70;e60d0610;250200;15637;3801;0.2431;14750;0.9432
Instrumental;e60d0c12;250650;13925;6595;0.4736;26705;1.9177
Guitar;e60d1110;251025;15689;7173;0.4572;28260;1.8012
Rock;e60d1411;251250;14779;6310;0.4269;20522;1.3885
World;e60d1911;251625;14801;11224;0.7583;36317;2.4536
;e60d350f;253725;16915;3322;0.1964;11897;0.7033
;e60d3a10;254100;15881;4101;0.2582;16038;1.0098
Gospel;e60d3f10;254475;15904;3985;0.2506;14020;0.8815
