genre;id;length;avg l;stdev;stdev pc;amp;amp pc
Reggae;c30d7f0e;259275;18519;4542;0.2453;17690;0.9552
Reggae;c30d7f0f;259275;17285;905;0.0523;3504;0.2027
Reggae;c30d880e;259950;18567;2475;0.1332;7895;0.4251
Reggae;c30d880f;259950;17330;844;0.0487;2593;0.1496
Reggae;c30d960d;261000;20076;5348;0.2664;20903;1.0411
;c30d990f;261225;17415;3483;0.2000;15648;0.8985
Pop;c30d9d0f;261525;17435;2196;0.1259;9918;0.5688
;c30da20e;261900;17460;5774;0.3307;27439;1.5715
;c30da20f;261900;17460;1031;0.0590;3889;0.2227
Reggae;c30da60f;262200;17480;2556;0.1462;10245;0.5860
Reggae;c30da80f;262350;17490;641;0.0366;1883;0.1076
Rap;c30da90e;262425;18744;3152;0.1681;10542;0.5624
;c30da90f;262425;15436;6182;0.4004;23953;1.5516
Reggae;c30dab0e;262575;18755;2904;0.1548;11877;0.6332
Trailer;c30dac0f;262650;17510;4181;0.2388;12219;0.6978
Reggae;c30dba0e;263700;18835;5293;0.2810;21516;1.1422
Reggae;c30dcb10;264975;16560;4140;0.2500;17964;1.0847
Funk;c30dce0f;265200;17680;3680;0.2081;10645;0.6020
Hard;c30dcf0e;265275;18948;4622;0.2439;20862;1.1010
Reggae;c30dd80f;265950;17730;408;0.0230;1763;0.0994
;c30ddf0e;266475;16654;7039;0.4226;26983;1.6201
Reggae;c30df010;267750;16734;1989;0.1188;8602;0.5140
Folk;c30df20e;267900;19135;2381;0.1244;8084;0.4224
Rock;c30df60e;268200;19157;3500;0.1827;14409;0.7521
Rap;c30df80f;268350;17890;1407;0.0786;6454;0.3607
Reggae;c30e060f;269400;17960;2106;0.1173;9486;0.5281
;c30e0d10;269925;16870;8594;0.5094;42699;2.5310
Other;c30e1f0d;271275;20867;5207;0.2495;20747;0.9942
Hip;c30e240e;271650;19403;2986;0.1539;11563;0.5959
Reggae;c30e250f;271725;18115;3536;0.1952;13698;0.7561
Reggae;c30e270e;271875;19419;3256;0.1677;10089;0.5195
Reggae;c30e280d;271950;20919;5057;0.2417;17933;0.8572
Reggae;c30e2d0f;272325;18155;1789;0.0985;5994;0.3301
Reggae;c30e2f0f;272475;18165;4673;0.2572;20675;1.1381
Dance;c30e340f;272850;18190;2993;0.1645;12787;0.7029
R;c30e3d0e;273525;19537;1980;0.1013;5803;0.2970
;c30e3f0e;273675;19548;3657;0.1870;12314;0.6299
reggae;c30e4410;274050;17128;2402;0.1402;7452;0.4350
Rap;c30e4d0f;274725;18315;5076;0.2772;21561;1.1772
Reggae;c30e510f;275025;18335;2140;0.1167;9353;0.5101
Reggae;c30e5a10;275700;17231;2320;0.1346;10433;0.6054
;c30e620f;276300;18420;5268;0.2860;26292;1.4273
Reggae;c30e630e;276375;19741;2553;0.1293;8371;0.4240
Reggae;c30e6a0f;276900;18460;1852;0.1003;7821;0.4236
;c30e700e;277350;19810;2208;0.1114;9100;0.4593
Reggae;c30e750e;277725;19837;6236;0.3143;21311;1.0742
Reggae;c30e770f;277875;18525;2272;0.1226;8075;0.4358
Reggae;c30e820e;278700;19907;5253;0.2638;17602;0.8842
Hip;c30e880e;279150;19939;3945;0.1978;13661;0.6851
Funk;c30e990e;280425;20030;5701;0.2846;21013;1.0490
Reggae;c30e9a0e;280500;20035;6151;0.3070;21290;1.0626
Electronic;c30e9c0f;280650;18710;4314;0.2305;17354;0.9275
Classic;c30ec50f;283725;18915;4252;0.2248;15216;0.8044
Reggae;bf0ec610;283800;17737;4152;0.2340;15450;0.8710
Hip;c30ecd0e;284325;20308;1976;0.0972;6978;0.3435
;c30ed40f;284850;18990;5773;0.3040;28577;1.5048
Reggae;c30ee810;286350;17896;3390;0.1894;14843;0.8293
Reggae;c30ef60f;287400;19160;3696;0.1929;14018;0.7316
;c30f0110;288225;18014;50;0.0028;218;0.0121
;c30f020f;288300;19220;2631;0.1369;10140;0.5275
Reggae;c30f100e;289350;20667;2242;0.1085;7318;0.3540
Steel;c30f1c0f;290250;19350;2780;0.1437;9947;0.5140
;c30f240f;290850;19390;3100;0.1598;11089;0.5718
Gospel;c30f380d;292350;22488;11081;0.4927;45746;2.0341
Reggae;c30f460c;293400;24450;1509;0.0617;5408;0.2211
Hip;c30f7f10;297675;18604;6688;0.3595;21008;1.1291
Tamil;c30fb60f;301800;20120;5206;0.2587;24470;1.2162
Reggae;c30fd210;303900;18993;9346;0.4920;42297;2.2268
CD;c30ff50d;306525;23578;1584;0.0671;6088;0.2581
Sega;c30ffe0e;307200;21942;2912;0.1327;12598;0.5741
Reggae;c310170e;309075;22076;3701;0.1676;15198;0.6884
Germany;c310320f;311100;20740;11176;0.5389;50976;2.4578
Reggae;c310510f;313425;20895;2408;0.1152;9657;0.4621
Black;c310690c;315225;26268;4072;0.1550;15333;0.5836
Reggae;c3106d0d;315525;24271;5604;0.2309;19145;0.7887
Reggae;c3107110;315825;19739;3218;0.1630;11657;0.5905
Reggae;c310900f;318150;21210;3886;0.1832;18588;0.8763
Ska;c310941e;318450;10615;2887;0.2720;14012;1.3200
;c310ab0c;320175;26681;32926;1.2340;130619;4.8955
Reggae;c310af0d;320475;24651;4587;0.1860;16963;0.6881
Dubstep;c310c30d;321975;24767;7048;0.2845;29645;1.1969
Rock;c310c40f;322050;21470;4029;0.1876;13925;0.6485
Reggae;c310db0e;323775;23126;9748;0.4215;34489;1.4913
Power;c310e00e;324150;23153;5435;0.2347;15771;0.6811
Electronic;c310e70d;324675;24975;3244;0.1299;11118;0.4451
Classical;c311040c;326850;27237;8384;0.3078;26422;0.9700
Electronic;c311080d;327150;25165;11697;0.4648;46633;1.8530
Reggae;c3110910;327225;20451;1202;0.0588;4082;0.1995
Reggae;c3111a0e;328500;23464;7830;0.3337;32432;1.3821
Glam;c3111e0c;328800;27400;12102;0.4417;46654;1.7027
Reggae;c3111e10;328800;20550;6607;0.3215;21514;1.0469
Dub;c311500f;332550;22170;2018;0.0910;8177;0.3688
Ska;c3115229;332700;8114;8792;1.0835;23110;2.8479
Rock;c311570e;333150;23796;7124;0.2993;25467;1.0702
;c3115910;333225;20826;4963;0.2383;17166;0.8242
Jazz;c3115a0d;333300;25638;11933;0.4654;35986;1.4035
Reggae;c3115f0f;333675;22245;8108;0.3645;28810;1.2951
Pop;c312080e;346350;24739;6584;0.2661;20460;0.8270
Ska;c312141c;347250;12401;1523;0.1228;5155;0.4156
Reggae;c312161e;347400;11580;1516;0.1309;6185;0.5341
Indie;c312210d;348225;26786;7235;0.2701;24139;0.9011
Dance;c312430f;350775;23385;4334;0.1853;13688;0.5853
Drum;c312590d;352425;27109;3988;0.1471;12488;0.4606
Reggae;c312610d;353025;27155;12337;0.4543;36754;1.3534
Reggae;c312650e;353325;25237;2910;0.1153;10156;0.4024
Zouk;c3126b1d;353775;12199;4081;0.3345;17425;1.4283
;c312790f;354825;23655;4450;0.1881;15381;0.6502
;c312801f;355350;11462;1499;0.1308;5496;0.4794
Dub;c312860d;355800;27369;6778;0.2476;24039;0.8783
Electronic;c3129f0f;357675;23845;5599;0.2348;22921;0.9612
Folk;c408c70d;168675;12975;5358;0.4130;20017;1.5427
;c408f110;171825;10739;6727;0.6264;31500;2.9332
Ska;c409240f;175650;11710;2591;0.2213;12040;1.0281
Reggae;c409300d;176550;13580;2223;0.1637;8980;0.6612
Thai;c4095b0e;179775;12841;7145;0.5564;17190;1.3386
Ska;c4098a0f;183300;12220;1638;0.1340;5528;0.4523
Reggae;c4099c0e;184650;13189;1775;0.1346;6789;0.5147
Reggae;c409a10f;185025;12335;3956;0.3207;18202;1.4756
Reggae;c409a30e;185175;11573;5462;0.4719;22198;1.9180
Ska;c409b10e;186225;13301;3340;0.2511;11751;0.8834
;c409d40f;188850;12590;5635;0.4476;20278;1.6106
Reggae;c409e60e;190200;13585;3744;0.2756;15955;1.1743
Reggae;c409ec0e;190650;13617;3230;0.2372;12174;0.8939
Rap;c40a320f;195900;13060;5120;0.3920;18014;1.3793
;c40a4210;197100;10950;4224;0.3857;15423;1.4084
Reggae;c40a4e0f;198000;13200;2496;0.1890;8083;0.6123
Reggaeton;c40a720e;200700;14335;3555;0.2480;16403;1.1442
Dance;c40a740d;200850;15450;1891;0.1224;5877;0.3803
Dance;c40a770d;201075;15467;3624;0.2343;13785;0.8912
Reggae;c40a7f0f;201675;13445;1871;0.1392;6155;0.4577
Reggae;c40a980e;203550;14539;2102;0.1446;6438;0.4428
Dance;c40aa00e;204150;14582;1554;0.1066;6437;0.4414
Reggae;c40aae0d;205200;15784;2473;0.1566;6723;0.4259
;c40ab90e;206025;14716;2655;0.1804;10291;0.6993
;c40ac10e;206625;14758;4442;0.3009;16269;1.1023
;c40ac910;207225;12951;3668;0.2832;17025;1.3145
Country;c40acd10;207525;12970;2620;0.2020;10594;0.8167
Reggae;c40ad40d;208050;16003;2334;0.1459;8950;0.5592
Reagge;c40adf0e;208875;14919;1911;0.1281;6865;0.4601
Classic;c40ae20d;209100;16084;5896;0.3666;22530;1.4007
Reggae;c40af40f;210450;14030;1873;0.1335;6602;0.4705
Reggae;c40b120f;212700;14180;3154;0.2224;9750;0.6875
Reggae;c40b210d;213825;16448;1578;0.0959;5853;0.3558
Reggae;c40b290f;214425;14295;2135;0.1494;8175;0.5718
;c40b400d;216150;14410;6674;0.4631;28164;1.9544
Reggae;c40b470d;216675;16667;2579;0.1547;7503;0.4501
Ska;c40b550e;217725;15551;3950;0.2540;15016;0.9655
Ska;c40b5d0e;218325;15594;2896;0.1857;10065;0.6454
Reggae;c40b880d;221550;17042;2530;0.1484;10297;0.6042
;c40b8d0e;221925;15851;1144;0.0722;4170;0.2630
Ska;c40b970d;222675;17128;5525;0.3225;24315;1.4195
Reggae;c40bb30e;224775;16055;1626;0.1012;7049;0.4390
Rock;c40bb30f;224775;14985;4867;0.3248;17266;1.1522
Blues;c40bb40d;224850;17296;5338;0.3086;21977;1.2706
Rap;c40bbe0f;225600;15040;7491;0.4981;24041;1.5984
dub;c40bc011;225750;13279;1914;0.1441;5709;0.4299
Reggae;c40bd20e;227100;16221;634;0.0391;2287;0.1409
Karuwacho;c40be50d;228525;17578;3101;0.1764;10008;0.5693
Reggae;c40bea0e;228900;16350;2140;0.1309;7105;0.4345
Reggae;c40bf60e;229800;16414;5487;0.3343;23220;1.4146
Reggae;c40bf70f;229875;15325;3828;0.2498;12897;0.8415
Pop;c40c020e;230700;16478;2274;0.1380;7984;0.4845
Reggae;c40c020f;230700;15380;3772;0.2452;14063;0.9143
Reggae;c40c030e;230775;16483;1833;0.1112;6057;0.3674
Alternative;c40c060d;231000;17769;1957;0.1101;6352;0.3574
Ska;c40c0c0f;231450;15430;5683;0.3683;24923;1.6152
Reggae;c40c160d;232200;17861;1099;0.0615;4324;0.2420
Reggae;c40c200f;232950;15530;2702;0.1739;13094;0.8431
Reggae;c40c250e;233325;16666;4011;0.2406;16422;0.9853
;c40c310f;234225;15615;3490;0.2235;14625;0.9365
Reggae;c40c480e;235950;16853;1187;0.0704;4777;0.2834
Reggae;c40c4a0f;236100;15740;2469;0.1568;8475;0.5384
;c40c530f;236775;15785;2950;0.1869;10632;0.6735
Rap;c40c620e;237900;16992;4868;0.2865;18818;1.1074
Reggae;c40c700d;238950;18380;3680;0.2002;13809;0.7512
Pop;c40c7d0f;239925;15995;3462;0.2164;13063;0.8166
Reggae;c40c830f;240375;16025;1973;0.1231;6713;0.4189
Reggae;c40ca51f;242925;7836;2489;0.3176;10987;1.4020
Relaxation;c40cb50d;244125;18778;10703;0.5699;40686;2.1665
Calypso;c40cd30e;246375;17598;3922;0.2228;15756;0.8953
Reggae;c40cda0e;246900;17635;1481;0.0840;4459;0.2528
Reggae;c40cdb0e;246975;17641;1513;0.0858;6174;0.3499
Rock;c40cdc0f;247050;16470;2677;0.1625;9562;0.5805
Hip;c40cf00d;248550;13081;9279;0.7093;28002;2.1405
Reggae;c40cf10f;248775;16585;5822;0.3510;22993;1.3863
Reggae;c40cf40e;248850;17775;2021;0.1137;6688;0.3762
Ragga;c40cf90e;249225;17801;1322;0.0742;5600;0.3145
Reggae;c40cff0d;249750;19211;3088;0.1607;10391;0.5408
Reggae;c40d0410;250050;15628;1822;0.1166;7490;0.4792
Reggae;c40d050d;250125;19240;5967;0.3101;20263;1.0531
reggae;c40d050e;250125;17866;3679;0.2059;11337;0.6345
Reggae;c40d110e;251025;17930;2158;0.1203;7331;0.4088
Ska;c40d140f;251250;16750;2919;0.1742;10474;0.6253
Reggae;c40d160e;251400;17957;322;0.0179;1278;0.0711
Compilation;c40d1c0f;251850;16790;2309;0.1375;8891;0.5295
Reggae;c40d250f;252525;16835;6553;0.3893;23230;1.3798
Reggae;c40d280f;252750;16850;1442;0.0856;5883;0.3491
Reggae;c40d290e;252825;15801;7476;0.4731;30817;1.9502
Reggae;c40d2b0f;252975;16865;510;0.0302;1738;0.1030
Reggae;c40d2d10;253125;15820;1790;0.1131;7793;0.4925
Reggae;c40d2e0e;253200;18085;3618;0.2000;13094;0.7239
;c40d340f;253650;14920;8615;0.5773;24364;1.6329
Reggae;c40d4010;254550;15909;3786;0.2380;16715;1.0506
R;c40d4410;254850;15928;4445;0.2790;19415;1.2189
Alternative;c40d490f;255225;15013;6075;0.4046;21261;1.4161
Classic;c40d550e;256125;18294;7517;0.4109;34119;1.8649
Reggae;c40d760f;258600;17240;2287;0.1326;8199;0.4755
Reggae;c40d790e;258825;18487;4561;0.2467;14963;0.8093
Hip;c40d7d0e;259125;18508;2050;0.1107;7110;0.3841
;c40d8110;259425;16214;2036;0.1255;9484;0.5849
;c40d820e;259500;18535;2360;0.1273;9025;0.4868
Reggae;c40d8e0f;260400;17360;3917;0.2256;16422;0.9459
;c40d950f;260925;15348;6171;0.4020;22389;1.4587
Reggae;c40d9b0e;261375;18669;3103;0.1662;11230;0.6015
Reggae;c40daa0e;262500;18750;3865;0.2061;12838;0.6846
Reggae;c40dad0c;262725;21893;8719;0.3982;34060;1.5556
Dance;c40daf11;262875;15463;1900;0.1228;8443;0.5460
Soca;c40dbc0f;263850;17590;3456;0.1965;14928;0.8486
Alt;c40dc20e;264300;18878;3492;0.1850;10898;0.5772
Reggae;c40dc40d;264450;20342;3444;0.1693;12200;0.5997
R;c40dc80f;264750;17650;10884;0.6167;45735;2.5912
Hip;c40dd910;266025;16626;5308;0.3192;20760;1.2486
Dub;c40ddb0f;266175;17745;2373;0.1337;9632;0.5428
Reggae;c40de30e;266775;19055;2548;0.1337;10356;0.5434
Ska;c40ded0f;267525;17835;3879;0.2175;13743;0.7705
Reggae;c40df60f;268200;17880;1026;0.0573;3906;0.2184
reggae;c40e000f;268950;17930;1817;0.1013;7523;0.4195
Reggae;c40e0310;269175;16823;4961;0.2949;16375;0.9733
Reggae;c40e070e;269475;19248;2575;0.1338;11372;0.5908
Music;c40e070f;269475;17965;5672;0.3157;20157;1.1220
Rap;c40e0a0e;269700;19264;3012;0.1563;12365;0.6418
Reggae;c40e0e0c;270000;22500;4236;0.1882;15450;0.6866
Reggae;c40e110d;270225;20786;4138;0.1991;15157;0.7291
Reggae;c40e160e;270600;19328;1810;0.0936;8285;0.4286
Reggae;c40e180e;270750;19339;6619;0.3422;23173;1.1982
Reggae;c40e1a0e;270900;19350;2078;0.1074;8003;0.4135
Reggae;c40e200e;271350;19382;6004;0.3098;23054;1.1894
Reggae;c40e360f;273000;18200;4931;0.2709;23726;1.3036
Jazz;c40e3d0d;273525;21040;4193;0.1993;13736;0.6528
Reggae;c40e410e;273825;19558;1987;0.1016;7174;0.3667
indie;c40e430e;273975;19569;7781;0.3976;25956;1.3263
Reggae;c40e4d0f;274725;18315;8480;0.4630;25046;1.3675
Reggae;c40e540f;275250;18350;2654;0.1446;8364;0.4558
;c40e560e;275400;19671;2554;0.1298;10964;0.5573
gospel;c40e6410;276450;17278;3420;0.1979;17761;1.0279
Reggae;c40e740e;277650;19832;7298;0.3680;31956;1.6113
Reggae;c40e750f;277725;18515;4868;0.2629;20110;1.0861
ska;c40e890f;279225;18615;2769;0.1487;8693;0.4669
Avantgarde;c40e8d0d;279525;21501;4225;0.1965;16972;0.7893
Reggae;c40e900e;279750;19982;6149;0.3077;30035;1.5030
Reggae;c40e920d;279900;21530;1879;0.0872;6237;0.2896
Reggae;b50bbe0e;225600;16114;2112;0.1311;6982;0.4332
Metal;c40e9d0f;280725;18715;2480;0.1325;9947;0.5314
Reggae;c40ea40e;281250;20089;4909;0.2443;19355;0.9634
Power;c40eac0f;281850;18790;3977;0.2116;16464;0.8762
Reggae;c40eb40e;282450;20175;6119;0.3033;21066;1.0441
Dubstep;c40eb80c;282750;23562;4549;0.1930;16629;0.7057
Hard;c40ec20e;283500;20250;3411;0.1684;10980;0.5422
Reggae;c40ece0e;284400;20314;3723;0.1832;14420;0.7098
Reggae;c40ed80e;285150;20367;6464;0.3173;23248;1.1414
Reggae;c40edf0f;285675;19045;2996;0.1573;12156;0.6382
Reggae;c40eea0e;286500;20464;4394;0.2147;15417;0.7533
Reggae;c40ef60e;287400;20528;4403;0.2145;14385;0.7007
Electronica;c40f0410;288450;18028;8055;0.4468;32248;1.7887
Reggae;c40f070f;288675;19245;3211;0.1668;11866;0.6165
Reggae;c40f320e;291900;20850;3756;0.1801;13315;0.6386
Cadance;c40f330e;291975;20855;3224;0.1546;14449;0.6928
;c40f3f0c;292875;24406;6763;0.2771;28030;1.1484
Reggae;c40f870e;298275;21305;3964;0.1860;18585;0.8723
Progressive;c40f920e;299100;21364;7205;0.3372;25070;1.1734
Rock;c40f9d0f;299925;19995;4947;0.2474;19385;0.9694
Reggae;c40faf0e;301275;21519;5856;0.2721;19760;0.9182
Reggae;c40fc210;302700;18918;12011;0.6348;50977;2.6945
Dub;c40fdc0e;304650;21760;7393;0.3397;30677;1.4097
Reggae;c40ff40f;306450;20430;7485;0.3664;23012;1.1263
Reggae;c410070f;307875;20525;4191;0.2041;16503;0.8040
Pop;c4102f0e;310875;22205;17811;0.8021;72934;3.2845
Reggae;c410510e;313425;22387;7041;0.3145;24991;1.1162
J;c4105e0d;314400;24184;4638;0.1918;15324;0.6336
Hard;c410630f;314775;20985;4647;0.2214;20254;0.9651
Power;c410740e;316050;22575;7024;0.3111;27665;1.2254
Reggae;c4107810;316350;19771;8077;0.4085;39441;1.9948
Reggae;c4107a1e;316500;10550;5009;0.4748;17698;1.6775
Dub;c4108f0e;318075;22719;4166;0.1833;16698;0.7349
Reggae;c410980d;318750;24519;4324;0.1763;20115;0.8203
Reggae;c410c30e;321975;22998;9192;0.3997;45925;1.9968
Bluegrass;c410cf0e;322875;23062;4970;0.2155;16725;0.7252
Reggae;c410d50e;333000;23785;12809;0.5385;52688;2.2151
AudioBook;c410d60d;323400;24876;5187;0.2085;14233;0.5721
Reggae;c410d80f;323550;21570;18526;0.8588;75463;3.4985
JPop;c410de0d;324000;24923;5193;0.2083;16249;0.6519
Ethnic;c410e510;324525;20282;5160;0.2544;23211;1.1443
Dance;c410ea0d;324900;24992;2802;0.1121;8187;0.3275
Classic;c411010e;326625;23330;8190;0.3510;35950;1.5409
Reggae;c411190e;328425;23458;3994;0.1702;13590;0.5793
Reggae;c4112c0e;329850;23560;10244;0.4348;43587;1.8499
Hard;c4112c0f;329850;21990;5657;0.2572;20655;0.9392
Reggae;c4113220;330300;10321;2988;0.2895;11304;1.0951
;c411380e;330750;23625;5183;0.2194;20860;0.8829
Rock;c411450e;331725;23694;6563;0.2769;23525;0.9928
Pop;c4114c0f;332250;22150;3901;0.1761;17526;0.7912
Pop;c411560e;333000;23785;22513;0.9465;91348;3.8404
Latin;c411560f;333000;22200;15642;0.7046;66463;2.9938
Reggae;c4115a0e;333300;23807;4017;0.1687;14880;0.6250
Disco;c411620e;333900;23850;4004;0.1679;15571;0.6528
Neoism;c4116b0c;334575;27881;20800;0.7460;80713;2.8948
Power;c4117b0e;335775;23983;5156;0.2150;16461;0.6863
JReggae;c411a60e;339000;24214;5000;0.2065;18037;0.7448
Reggae;c411c02e;340950;7411;2328;0.3140;8979;1.2114
Reggae;c412040d;346050;26619;5766;0.2166;19485;0.7319
Pop;c4120d0d;346725;26671;5936;0.2225;24629;0.9234
;c412120d;347100;26700;1995;0.0747;6757;0.2530
Rap;c412381e;349950;11665;5638;0.4833;20690;1.7736
Electronic;c412420f;350700;23380;4339;0.1856;16653;0.7122
Synth;c4124a0f;351300;23420;3296;0.1407;12527;0.5348
;c4125a0d;352500;27115;10181;0.3754;32170;1.1864
Reggae;c412771b;354675;13136;8108;0.6172;32323;2.4606
Reggae;c412860e;355800;25414;5798;0.2281;25263;0.9940
Spacesynth;c412bf0f;360075;24005;5786;0.2410;18193;0.7578
Pop;c507ae0e;147600;10542;1566;0.1485;5056;0.4795
Reggae;c508950e;164925;11780;3013;0.2557;11028;0.9361
Reggae;c509060e;173400;12385;6143;0.4959;24200;1.9538
Reggae;c5092e0d;176400;13569;2430;0.1791;7846;0.5782
Alternative;c509320e;176700;12621;2999;0.2376;9661;0.7654
;c509400f;177750;11850;1969;0.1662;7434;0.6273
Reggae;c509540d;179250;13788;6118;0.4437;28042;2.0337
Ska;c5095f0f;180075;12005;2328;0.1939;9327;0.7769
Reggae;c509900e;183750;11484;4983;0.4339;19328;1.6829
reggae;c5099c0f;184650;12310;2569;0.2087;10670;0.8667
;c509b20f;186300;12420;4351;0.3503;16684;1.3433
Hip;c509b30d;186375;14336;2008;0.1401;6082;0.4242
Reggae;c50a060e;192600;13757;3163;0.2299;12130;0.8817
Country;c50a0611;192600;11329;1634;0.1442;6694;0.5908
Reggae;c50a160e;193800;13842;2166;0.1565;8137;0.5878
Reggae;c50a1f0d;194475;14959;2898;0.1937;10431;0.6972
Rock;c50a3010;195750;12234;4047;0.3308;14962;1.2229
Reggae;c50a380e;196350;14025;3955;0.2820;17913;1.2772
Reggae;c50a390f;196425;13095;2726;0.2082;9638;0.7360
Reggae;c50a4210;197100;12318;1854;0.1505;6400;0.5195
;c50a4a0e;197700;14121;2915;0.2064;13117;0.9288
Reggae;c50a4b0e;197850;14132;2438;0.1725;10334;0.7312
Boogie;c50a4b10;197775;12360;3464;0.2803;13042;1.0550
Reggae;c50a560e;198600;14185;3707;0.2613;11961;0.8431
Reggae;c50a6f0e;200475;14319;2096;0.1464;7915;0.5527
;c50a810f;201825;13455;2064;0.1534;7370;0.5477
Reggae;c50a820e;201900;12618;4967;0.3936;18014;1.4275
Reggae;c50a8d0f;202725;13515;3374;0.2496;11524;0.8526
;c50aa00e;204150;14582;1720;0.1179;7310;0.5012
Reggae;c50ab610;205800;12862;3214;0.2499;14010;1.0892
Dance;c50ace0c;207600;17300;2542;0.1469;8753;0.5059
Reggae;c50ad00f;207750;13850;2680;0.1935;9125;0.6588
Reggae;c50ad30e;207975;14855;2183;0.1469;7322;0.4928
Reggae;c50adc0f;208650;13910;1186;0.0853;3875;0.2785
Classic;c50ae10d;209025;16078;5898;0.3668;22520;1.4005
Early;c50ae60e;209400;14957;2525;0.1688;9298;0.6216
;c50af40f;210450;12379;6744;0.5448;27823;2.2475
Ska;c50b180d;213150;16396;4860;0.2964;22568;1.3764
Reggae;c50b230f;213975;14265;2889;0.2025;10173;0.7131
Ska;c50b290e;214425;15316;2601;0.1698;10203;0.6661
Vocal;c50b2d0e;214725;15337;3395;0.2213;13108;0.8546
Reggae;c50b300e;214950;15353;2287;0.1490;8185;0.5331
Dancehall;c50b3211;215100;12652;2335;0.1846;8222;0.6498
;c50b340e;215250;15375;2560;0.1665;11812;0.7682
Reggae;c50b400e;216150;15439;1510;0.0978;6865;0.4446
Reggae;c50b570d;217875;16759;5105;0.3046;21848;1.3036
Reggae;c50b620e;218700;15621;2335;0.1495;7292;0.4667
Reggae;c50b690e;219225;15658;2225;0.1421;7817;0.4992
Reggae;c50b780c;220350;18362;4981;0.2712;14983;0.8159
Reggae;c50b790e;220425;15744;1477;0.0938;6021;0.3824
Grindcore;c50b8610;221400;13837;5155;0.3725;19483;1.4079
Latin;c50b940e;222450;15889;4310;0.2712;17521;1.1026
Reggae;c50b970e;222675;15905;1416;0.0890;4092;0.2572
Reggae;c50bb10f;224625;14975;2719;0.1816;8583;0.5731
Reggae;c50bb50e;224925;16066;1174;0.0730;5270;0.3280
Reggae;c50bb610;225000;14062;3286;0.2337;13363;0.9502
Reggae;c50bc60d;226200;17400;2388;0.1372;8420;0.4839
Reggae;c50bce0d;226800;17446;2572;0.1474;10325;0.5918
Reggae;c50bea0e;228900;16350;1825;0.1116;6373;0.3897
Reggae;c50bfd0d;230325;17717;4790;0.2703;17572;0.9917
KaruwachoWeezerRockBonus;c50bfe0e;230400;16457;5395;0.3278;22760;1.3829
;c50c040e;230850;16489;468;0.0284;1595;0.0967
Reggae;c50c090f;231225;15415;5477;0.3553;23930;1.5523
Reggae;c50c150e;232125;16580;1759;0.1061;8277;0.4992
Reggae;c50c1c0e;232650;16617;2339;0.1408;8461;0.5091
;c50c1c10;232650;14540;3011;0.2070;12760;0.8775
Dance;c50c200e;232950;16639;1435;0.0862;6100;0.3666
Reggae;c50c230e;233175;16655;1022;0.0613;3759;0.2256
Dance;c50c240e;233250;16660;762;0.0457;3098;0.1859
Soul;c50c250e;233325;16666;1719;0.1031;6268;0.3760
Rap;c50c2e0f;234000;15600;5839;0.3743;19694;1.2624
;c50c310e;234225;16730;2016;0.1205;7575;0.4527
Reggae;c50c390e;234825;16773;1608;0.0959;5815;0.3466
Reggae;c50c3c0e;235050;16789;1040;0.0619;3910;0.2328
Alternative;c50c470e;235875;16848;5888;0.3495;24691;1.4654
Reggae;c50c490d;236025;18155;1513;0.0833;5797;0.3192
Roots;c50c570e;237075;16933;3520;0.2079;12300;0.7263
Dance;c50c5b0e;237375;16955;657;0.0387;2520;0.1486
Reggae;c50c5b10;237375;14835;2346;0.1581;10462;0.7051
Reggae;c50c5e0d;237600;18276;2795;0.1529;9647;0.5278
Reggae;c50c820f;240300;16020;6016;0.3755;22741;1.4195
Reggae;c50c860e;240600;17185;3099;0.1803;11952;0.6954
Reggae;c50c8f0d;241275;18559;3569;0.1923;14508;0.7816
Dance;c50c9c0f;242250;16150;1462;0.0905;4638;0.2871
Reggae;c50c9d0d;242325;18640;3315;0.1778;12519;0.6716
Reggae;c50ca60f;243000;16200;2668;0.1646;11572;0.7143
Post;c50cab0e;243375;17383;2310;0.1328;9489;0.5458
Reggae;c50cae0e;243600;17400;490;0.0281;1920;0.1103
Reggae;c50cba0e;244500;17464;3297;0.1888;10659;0.6103
Reggae;c50cc00c;244950;20412;1391;0.0681;4986;0.2442
Plena;c50cc80e;245550;17539;2589;0.1476;7598;0.4331
Reggae;c50cd00e;246150;17582;2242;0.1275;9083;0.5166
Ska;c50cd70e;246675;17619;3954;0.2244;12573;0.7135
Hip;c50cdb0f;246975;16465;2416;0.1467;8626;0.5238
Reggae;c50cdc0e;247050;17646;897;0.0508;3132;0.1774
Rap;c50cdd0f;247125;16475;3854;0.2339;16795;1.0194
;c50ceb0f;248175;16545;2156;0.1303;9164;0.5538
Reggae;c50cef0e;248475;17748;1859;0.1047;7403;0.4171
Rap;c50cef0f;248475;16565;3215;0.1940;12883;0.7777
Reggae;c50cf90f;249225;16615;1731;0.1041;5807;0.3495
Reggae;c50cfb0d;249375;19182;4164;0.2170;17133;0.8931
Rock;c50cfb0e;249375;17812;3671;0.2061;13444;0.7547
Rap;c50cfb0f;249375;16625;2514;0.1512;8354;0.5024
Reggae;c50d000d;249750;19211;4922;0.2562;19231;1.0010
Reggae;c50d060f;250200;16680;7331;0.4395;22593;1.3544
Reggae;c50d0810;250350;15646;4108;0.2625;16410;1.0487
Reggae;c50d0b0d;250575;19275;4079;0.2116;16138;0.8372
Reggae;c50d0b0e;250575;17898;1093;0.0610;4219;0.2357
